customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating
CUST_190,Raymond Christensen,1967-06-12,"373 Eaton Turnpike Apt. 742, South Angelaport, AR 31155",Brazil,Germany,Individual,2025-08-08,358,HIGH
CUST_191,William Haney,1988-05-31,"98780 Donna Orchard Suite 319, Christopherchester, GU 26532",USA,India,Business,2025-08-06,360,HIGH
CUST_192,Linda Chan,1957-01-17,"5479 Thompson Prairie Apt. 347, West Brenda, WI 32405",USA,France,Business,2018-04-18,3027,MEDIUM
CUST_193,Wanda Duarte,1961-06-08,"04209 Cooper Valleys Apt. 046, New Heather, IL 07356",India,UK,Individual,2024-03-27,857,HIGH
CUST_194,Allison Leblanc,1952-05-21,"54881 Michael Summit, Jessicafort, OH 96104",Australia,UAE,Business,2022-06-15,1508,HIGH
CUST_195,Mr. Kevin Gonzalez,2000-07-25,"65991 Geoffrey Loaf Suite 618, Princefurt, MS 01007",India,Canada,Individual,2023-11-30,975,LOW
CUST_196,Kyle Smith,1962-07-23,"577 Barbara Tunnel Apt. 897, West Dakota, ME 08775",Canada,Singapore,Business,2025-09-23,312,LOW
CUST_197,David Bush,1960-08-28,"8329 Perry Street, Bentonborough, UT 34140",Singapore,Canada,Individual,2021-05-03,1916,HIGH
CUST_198,Brandi Marsh,1956-01-30,"578 Chelsea Parkways, Nicoleland, ND 53616",USA,Singapore,Individual,2018-02-11,3093,LOW
CUST_199,Scott Grant,1986-04-08,"347 Christina Manors Apt. 821, West Jennifer, VA 86659",UK,Canada,Individual,2020-06-07,2246,LOW
CUST_200,Michael Bennett,1993-08-20,"49473 Cook Divide, West Jenniferport, OH 06283",USA,Singapore,Business,2026-05-16,77,LOW
CUST_201,Ann Kim,2001-07-23,"489 Zachary Islands Apt. 987, New Reginaldmouth, MH 43518",Germany,Australia,Individual,2021-04-23,1926,MEDIUM
CUST_202,Kelly Smith,1986-04-27,"37964 Richard Forks Suite 271, Jacksonmouth, CO 77287",Singapore,USA,Business,2017-03-24,3417,LOW
CUST_203,Brianna Miller,1980-02-05,"879 Lisa Passage Apt. 640, Lake Andrewbury, NM 23455",Canada,Australia,Business,2026-07-12,20,HIGH
CUST_204,William Potter,1947-07-05,"1247 Rachel Fall, Port Davidfurt, MT 49193",Germany,UAE,Individual,2019-11-17,2449,LOW
CUST_205,Rose Ochoa,2003-10-21,"3824 Dylan Fields Apt. 203, South Tina, NY 30891",Singapore,Australia,Business,2021-03-12,1968,HIGH
CUST_206,Kerry Grimes,1996-11-13,"70250 Anderson Mews, Port Natasha, TX 56246",Singapore,UAE,Individual,2017-08-19,3269,LOW
CUST_207,Ryan Gonzalez,1972-05-09,"969 Joseph Loaf Suite 199, West Alexachester, IL 78741",Canada,Germany,Business,2019-02-11,2728,HIGH
CUST_208,Emily Parrish,1978-03-08,"5195 Burns Locks, North Elizabethville, KY 61096",Brazil,Germany,Business,2020-03-11,2334,LOW
CUST_209,James Taylor,1984-01-03,"22313 Berg Dam Suite 851, North Kimberly, OH 20693",Canada,Australia,Individual,2025-01-17,561,LOW
CUST_210,Kenneth Anderson,1965-03-09,"1339 Sara Pine Apt. 110, North Peter, MO 83209",Singapore,UAE,Business,2022-06-15,1508,LOW
CUST_211,Troy Garcia,1951-06-07,"7712 Padilla Stream Suite 458, Hillfurt, PW 16894",France,Canada,Individual,2019-10-25,2472,HIGH
CUST_212,Nicholas Nixon,1946-02-01,"236 Scott Terrace, Brandonton, PA 36042",UAE,France,Business,2023-01-25,1284,MEDIUM
CUST_213,Michael Bennett,1984-04-13,"1842 Logan Inlet, Davidmouth, NE 42124",Australia,Australia,Individual,2023-01-10,1299,HIGH
CUST_214,Kaylee Lewis,1991-01-03,"743 Rebecca Ramp Apt. 066, New Deborah, ND 58431",Germany,Brazil,Individual,2022-08-31,1431,LOW
CUST_215,Vincent Thomas,1948-03-27,"PSC 7055, Box 4473, APO AP 38306",India,Canada,Individual,2021-08-24,1803,MEDIUM
CUST_216,Lindsey Ferguson,1976-05-07,"945 Vanessa Ways Apt. 299, Lake Markville, AR 39589",Australia,Germany,Individual,2019-09-20,2507,MEDIUM
CUST_217,Jeffrey Patterson,1955-07-02,"5659 Barrett Burg, Jonestown, LA 27127",Australia,France,Individual,2017-04-13,3397,MEDIUM
CUST_218,Chad Anderson,1963-03-20,"06193 Mueller Crescent Suite 585, New Wendymouth, SD 22761",Canada,Germany,Individual,2026-03-22,132,HIGH
CUST_219,Autumn Hughes,1962-10-27,"7065 Melody Rest Suite 641, Huynhmouth, ID 13105",UAE,USA,Business,2022-04-29,1555,MEDIUM
CUST_220,George Fernandez,1982-12-22,"307 Gomez Gateway Suite 872, Warrenville, ND 44649",India,France,Business,2016-12-31,3500,LOW
CUST_221,Audrey Daugherty,1983-06-12,"825 Perkins Rapid Suite 868, New Jesus, LA 55597",USA,Singapore,Individual,2023-01-07,1302,HIGH
CUST_222,Tina Hill,1971-06-01,"47886 Banks Island Apt. 137, Josephville, WI 00798",Australia,UAE,Business,2022-01-17,1657,HIGH
CUST_223,Christine Harris,1985-10-28,"USCGC Valentine, FPO AA 54679",India,Germany,Individual,2021-03-13,1967,HIGH
CUST_224,Jade Young,1953-09-22,"88436 Lopez Ports Apt. 428, Michelleshire, WV 97497",Australia,India,Business,2019-05-30,2620,LOW
CUST_225,Blake Powell,2006-09-27,"91217 Carter Brooks Apt. 730, Barronshire, AS 97746",USA,France,Business,2024-02-08,905,HIGH
CUST_226,Laura Robinson,1994-08-01,"2925 Jerry Forks Suite 590, Johnsonstad, DE 55076",Singapore,Australia,Individual,2020-09-09,2152,MEDIUM
CUST_227,Tiffany Coleman,1969-06-05,"104 Rice Overpass, New Mitchellbury, LA 65168",UAE,Brazil,Individual,2021-05-10,1909,HIGH
CUST_228,Amanda Shah,1987-01-03,"PSC 9362, Box 9301, APO AA 43782",Singapore,UAE,Business,2025-08-29,337,LOW
CUST_229,Brian Rhodes,1983-09-08,"6480 Chambers Estates Suite 009, North Pennyfort, ND 09854",Singapore,USA,Individual,2019-03-08,2703,MEDIUM
CUST_230,Walter Johnson,1982-10-03,"55841 Thomas Springs, Paulaville, OH 96863",Germany,UAE,Individual,2018-03-21,3055,LOW
CUST_231,Kristen Patterson,1997-11-21,"Unit 6650 Box 3018, DPO AP 67769",Canada,India,Business,2024-12-31,578,MEDIUM
CUST_232,Andrew Conrad,1949-06-07,"5923 Wanda Brook, Parkerberg, MO 97440",UK,India,Business,2018-02-13,3091,MEDIUM
CUST_233,Glenn Alexander,1973-06-12,"60445 Garza Fork Apt. 754, Andrewstad, IN 67239",UK,India,Business,2019-05-02,2648,LOW
CUST_234,Kelly Charles,1947-05-18,"1844 Melendez Motorway, Bradfordland, MN 82640",India,France,Individual,2022-12-23,1317,LOW
CUST_235,Christopher Williams,1963-07-14,"317 Daniel Plains, North Jared, LA 89341",Australia,India,Individual,2025-08-12,354,LOW
CUST_236,Bradley Perry,1946-11-26,"82824 Theodore Lakes, Sarafort, NV 29849",Germany,India,Business,2020-06-15,2238,HIGH
CUST_237,Donna Robinson,1968-05-24,"12308 Ellen Prairie Apt. 360, Lake Edwardton, MI 94357",India,Brazil,Individual,2019-01-24,2746,HIGH
CUST_238,Anthony Pitts,1966-08-30,"972 Doyle Wall Apt. 785, North Paulside, WA 16356",Germany,Brazil,Business,2019-06-12,2607,HIGH
CUST_239,Michael Jones,1991-05-09,"2710 Mitchell Parkways Suite 789, East Rebeccahaven, TX 33163",India,UAE,Business,2017-06-15,3334,HIGH
CUST_240,Hannah Lane,1962-05-18,"82580 Bradley Road, Christophermouth, GA 07057",UAE,Canada,Business,2026-07-22,10,MEDIUM
CUST_241,Amanda Clayton,2001-09-18,"3668 Adam Spring Apt. 854, Port Johnbury, MD 43357",Germany,UK,Individual,2021-11-20,1715,LOW
CUST_242,Jacob Brown,1973-01-13,"36781 Miles Hill, Jonathanside, MA 65811",Canada,France,Business,2017-07-11,3308,MEDIUM
CUST_243,Ashley Williamson,2004-02-07,"7999 Renee Track, Lake Melissafurt, FM 30104",USA,Australia,Individual,2020-02-13,2361,MEDIUM
CUST_244,Ashley Richards,1955-08-09,"PSC 4639, Box 0721, APO AP 74457",France,Singapore,Individual,2016-08-01,3652,MEDIUM
CUST_245,Diana Buck,1982-10-18,"48667 Rogers Mission, East Cory, WY 31402",India,UK,Individual,2024-01-08,936,LOW
CUST_246,Christopher Castillo,1954-11-28,"55466 Castro Heights Apt. 064, West Tylerport, OK 01813",Canada,UK,Individual,2018-01-03,3132,MEDIUM
CUST_247,Alexis Guzman,1990-11-23,"USNV Thompson, FPO AP 17144",Germany,Canada,Individual,2021-05-29,1890,HIGH
CUST_248,Kimberly Hughes,1957-06-24,"930 Clark Branch Suite 784, East Cameron, PW 15177",Singapore,USA,Individual,2016-12-07,3524,LOW
CUST_249,John Houston,1980-08-31,"USS Horton, FPO AP 43223",Singapore,Australia,Individual,2017-03-08,3433,MEDIUM
CUST_250,Melanie Rodriguez,1954-12-07,"6664 Sherri Path, North Matthew, KS 04337",Germany,USA,Business,2019-12-17,2419,HIGH
CUST_251,Vincent Warren,1983-05-23,"00582 Wallace Rapid, Elizabethborough, AS 27466",Australia,Canada,Business,2017-05-12,3368,LOW
CUST_252,Jason Henderson,1987-04-18,"7913 Owen Summit, Martinezborough, UT 84448",Germany,Canada,Individual,2025-06-21,406,HIGH
CUST_253,James Woods,1961-06-12,"79672 Marshall Points Apt. 074, Annebury, SD 69198",India,Brazil,Business,2017-09-21,3236,MEDIUM
CUST_254,Jasmine Sullivan,1954-06-08,"740 Sheryl Mountains Suite 464, New Danielle, MO 46321",Singapore,Canada,Business,2022-10-12,1389,HIGH
CUST_255,Jennifer Johnson,1974-10-16,"0271 Moreno Manors Suite 102, Jessicaport, PA 25932",Germany,India,Business,2022-11-29,1341,MEDIUM
CUST_256,Patrick Dominguez,1999-08-26,"587 Eaton Place Suite 896, Lake Kristinashire, TX 54587",Australia,USA,Individual,2025-06-18,409,LOW
CUST_257,Jasmine Kramer,1995-10-09,"82137 Brian Mills Suite 361, Timothymouth, UT 51062",UK,Singapore,Business,2022-11-15,1355,LOW
CUST_258,Eileen Armstrong,1966-10-14,"77976 Proctor Rue Suite 192, Lake Jessica, GU 44754",Singapore,UAE,Business,2016-10-20,3572,LOW
CUST_259,Ann Burns,1997-06-12,"6620 Mccann Branch, North Jose, MP 04221",Brazil,UK,Individual,2024-08-12,719,MEDIUM
CUST_260,Jay Mccarty,1949-02-07,"0760 Claudia Pike, Lewisside, DE 43128",UK,USA,Individual,2016-10-27,3565,HIGH
CUST_261,Richard Randolph,1970-08-15,"Unit 2409 Box 2469, DPO AA 57885",Singapore,Singapore,Business,2024-05-30,793,MEDIUM
CUST_262,Melissa Wright,2004-08-02,"770 Troy Trail, Jamesburgh, NJ 53352",France,UAE,Individual,2020-08-09,2183,MEDIUM
CUST_263,Cody Heath,2004-06-14,"Unit 5250 Box 2075, DPO AP 26740",India,Australia,Individual,2018-08-17,2906,LOW
CUST_264,Daniel Mcneil,1966-05-30,"Unit 3524 Box 6406, DPO AA 32613",France,Germany,Business,2020-04-18,2296,MEDIUM
CUST_265,Anne Sanders,1996-10-15,"290 Zavala Glen, West Karen, NH 68599",Germany,UAE,Individual,2020-10-09,2122,MEDIUM
CUST_266,Karen Flores,2008-03-03,"67383 Donna Shore Suite 007, Vegashire, VA 03350",USA,Canada,Individual,2023-05-26,1163,LOW
CUST_267,Anna Hill,2004-09-20,"080 Smith Curve Apt. 135, Douglasberg, ID 90232",USA,USA,Individual,2017-11-25,3171,HIGH
CUST_268,Alicia Freeman,1994-10-20,"5918 Lyons Plaza, Lake James, DE 92767",UK,Singapore,Individual,2025-09-27,308,LOW
CUST_269,Nicole Meadows,1967-02-05,"5073 Mahoney Island, Tomborough, AL 75484",France,USA,Individual,2026-01-04,209,MEDIUM
CUST_270,Mary Wagner,1986-09-12,"89425 Shaw Place, East Julie, TN 27764",Brazil,Canada,Business,2021-07-15,1843,MEDIUM
CUST_271,Robert Willis,1959-03-20,"PSC 5540, Box 0192, APO AP 98957",Canada,Australia,Individual,2025-11-11,263,HIGH
CUST_272,Katherine French,1948-12-21,"98073 Patterson Plaza Suite 190, West Coryland, NM 13461",UAE,Germany,Business,2019-06-02,2617,HIGH
CUST_273,Jason Gutierrez,1950-01-18,"8868 Schwartz Turnpike Suite 636, Brayland, PA 84732",India,Germany,Individual,2025-08-15,351,HIGH
CUST_274,Sarah Hale,1981-04-04,"1401 Keller Center, Hughesburgh, MH 68964",Brazil,Brazil,Individual,2021-07-11,1847,MEDIUM
CUST_275,Erika Gibson,1986-04-27,"9747 Jacob Ridge, Lake Nathan, NM 09307",USA,Canada,Individual,2018-10-11,2851,HIGH
CUST_276,Kathy Bishop,1961-10-22,"77539 Walker Islands, Johnsonside, KS 51933",Brazil,Canada,Individual,2018-04-16,3029,MEDIUM
CUST_277,Angela Scott,1977-06-10,"423 Kelly Rapids, Benjaminmouth, GA 51230",Germany,USA,Individual,2019-12-02,2434,HIGH
CUST_278,Erica Young,2003-10-21,"972 Middleton Garden Suite 792, Richardmouth, TN 14571",Germany,UK,Individual,2025-08-10,356,LOW
CUST_279,Brenda Williams,1978-02-03,"2700 Timothy Courts, West Brandon, IA 86985",Canada,Australia,Individual,2022-06-05,1518,LOW
CUST_280,Rachel Davis,1994-04-29,"PSC 8917, Box 2347, APO AA 41892",India,Brazil,Business,2017-10-06,3221,MEDIUM
CUST_281,Christopher Acosta,1975-08-17,"USS Hill, FPO AE 35755",Canada,UK,Business,2017-07-12,3307,MEDIUM
CUST_282,Shane Garza,2004-03-21,"3620 Shirley Estates, Lake Amyside, ID 68823",India,Brazil,Business,2023-03-05,1245,LOW
CUST_283,Nicholas Perez,1975-08-24,"14468 Benjamin Keys, Teresachester, NV 10458",Singapore,Canada,Business,2022-12-27,1313,MEDIUM
CUST_284,William Smith,1984-09-07,"99362 Sanchez Plain, Lake Davidport, ND 51116",Australia,India,Business,2022-06-15,1508,HIGH
CUST_285,Anthony Garcia,2000-08-30,"7091 Roth Heights Suite 970, Evansport, MI 22804",France,UK,Business,2020-06-15,2238,HIGH
CUST_286,Jill Payne,1988-09-28,"486 Casey Isle, Troymouth, VT 88663",Canada,Singapore,Individual,2023-05-01,1188,LOW
CUST_287,Kevin Hernandez,1965-11-04,"70385 Timothy Light, Lake Karen, OK 89285",France,Canada,Individual,2021-07-19,1839,MEDIUM
CUST_288,Taylor Hunt,1971-02-09,"56366 Hall Orchard, West Meganfort, AK 64957",Australia,Singapore,Individual,2022-06-14,1509,MEDIUM
CUST_289,Jean Salinas,2002-05-22,"942 Hamilton Terrace Apt. 030, East John, SD 57010",Germany,Canada,Business,2023-03-09,1241,LOW
CUST_290,David Jarvis,1957-04-25,"195 Abigail Estates Apt. 225, Port Aprilstad, MD 27256",Australia,India,Individual,2017-02-12,3457,MEDIUM
CUST_291,Anthony Shepherd,1948-07-09,"850 Troy Corner, Joshuaburgh, RI 54982",India,Singapore,Business,2021-12-21,1684,MEDIUM
CUST_292,Billy Reyes,1952-11-04,"72297 Robertson Meadow Apt. 973, East Sarah, MO 20613",Brazil,France,Business,2025-12-09,235,HIGH
CUST_293,David Gay,1973-06-18,"426 James Ford, Christinamouth, KS 63745",India,UAE,Individual,2020-09-28,2133,LOW
CUST_294,Rhonda Mcclain,1948-12-10,"342 Vincent Garden Apt. 320, Stevensbury, AZ 30490",Canada,France,Business,2019-06-20,2599,HIGH
CUST_295,Christopher Olson,2007-10-12,"5066 Hart Glens Suite 179, Burnsbury, WY 51149",Canada,India,Individual,2020-10-31,2100,LOW
CUST_296,Dylan Robinson,1958-04-28,"261 Olivia Stream, Kathrynside, ND 03382",Germany,UK,Individual,2021-02-19,1989,LOW
CUST_297,James Stephens,1973-10-10,"69579 Smith Tunnel, North Michelle, NY 25097",Germany,Singapore,Business,2018-09-23,2869,MEDIUM
CUST_298,Timothy Clark,1946-01-06,"756 Frederick Mission Suite 698, Baileymouth, ME 90306",Australia,Canada,Business,2016-12-27,3504,LOW
CUST_299,Charles Lopez,2000-06-21,"149 David Creek, Ryantown, NY 61789",Australia,UK,Business,2025-08-10,356,LOW
CUST_300,Aaron Crawford,2008-06-01,"PSC 7998, Box 3720, APO AA 81471",UK,UK,Individual,2025-11-25,249,HIGH
CUST_301,Margaret Warner,2000-09-16,"4388 Fox Mountains, North Lynn, TX 05586",Canada,Brazil,Business,2016-08-24,3629,HIGH
CUST_302,Lauren Williams,1950-11-03,"2445 Amy Meadow, Jenniferburgh, PR 11023",Canada,Germany,Business,2017-10-08,3219,MEDIUM
CUST_303,Steven Flores,1997-12-19,"0286 Jeff Avenue, Port Samanthahaven, NE 43683",France,India,Individual,2016-12-25,3506,LOW
CUST_304,Corey Wong,1980-07-17,"PSC 6755, Box 7917, APO AP 90104",India,Canada,Individual,2023-09-02,1064,LOW
CUST_305,Robert Watkins,2001-01-01,"00681 Acosta Extensions Suite 449, Nathanfort, SC 21171",UK,India,Individual,2023-11-01,1004,MEDIUM
CUST_306,Aimee Castillo,1946-04-05,"105 Jeffrey Cape, Hessmouth, WV 20661",France,France,Individual,2016-09-04,3618,HIGH
CUST_307,Mr. Curtis Mcguire,1950-08-30,"275 David Hill, New Jason, TN 25617",Singapore,UK,Individual,2023-03-27,1223,LOW
CUST_308,Elizabeth Mendoza,1974-06-22,"785 Shannon Circle, West Benjaminborough, TX 79651",Australia,Canada,Business,2023-05-09,1180,LOW
CUST_309,Sarah Black,2002-10-29,"4281 William Drive, North Elizabeth, VA 78523",USA,UAE,Individual,2021-05-28,1891,LOW
CUST_310,Sabrina Oliver,1992-08-21,"1253 Brown Course Apt. 967, West Amberborough, OK 09133",Singapore,France,Business,2025-06-27,400,HIGH
CUST_311,George Madden,1949-04-06,"USNV Boyd, FPO AP 87201",Singapore,Singapore,Individual,2023-05-17,1172,LOW
CUST_312,Justin Gill,1969-11-11,"30632 Richard Isle Apt. 903, Port Elizabeth, PR 32228",UK,UAE,Individual,2020-02-25,2349,HIGH
CUST_313,Sara Leon,1981-07-22,"909 Rebecca Hill, Port Josephmouth, IA 08225",UAE,Brazil,Individual,2018-02-14,3090,LOW
CUST_314,Stacy Castillo,1965-04-07,"753 Heather Streets Apt. 667, Port Keith, KY 07315",UK,Canada,Individual,2017-12-19,3147,HIGH
CUST_315,Michelle Wilcox,1981-11-17,"8818 Moreno Corners, Danielland, LA 32492",Australia,UK,Business,2025-11-07,267,MEDIUM
CUST_316,Justin Cox,1949-09-29,"67538 Nathaniel Path, North Marcusville, LA 86942",UK,France,Business,2025-12-13,231,MEDIUM
CUST_317,Matthew May,2000-05-25,"2695 Evans Mount, Smithmouth, GU 45204",Germany,UAE,Individual,2019-11-25,2441,LOW
CUST_318,Steve Griffith,1980-04-24,"5090 Vaughn Circle Suite 125, Pattersonburgh, NY 44967",Germany,India,Business,2022-03-12,1603,MEDIUM
CUST_319,Eric Romero,1960-02-14,"0122 Singleton Stream, Robinsonfort, MP 19608",Australia,Brazil,Business,2019-02-20,2719,HIGH
CUST_320,Amy Lewis,1967-04-24,"920 Joyce Cape Apt. 681, North Michaelchester, VT 90376",Germany,Australia,Business,2020-06-09,2244,HIGH
CUST_321,Matthew Bryant,1991-08-09,"1370 White Village, Garnerfort, TN 50982",UAE,India,Business,2021-03-16,1964,LOW
CUST_322,Ryan Mills,1975-06-13,"46966 John Mission, Royberg, VA 76541",Germany,Canada,Business,2021-07-13,1845,HIGH
CUST_323,David Cunningham,1970-10-15,"0941 Douglas Turnpike Suite 434, Mathisshire, KS 99465",Singapore,Germany,Individual,2021-09-06,1790,LOW
CUST_324,Karen Olson,1990-04-11,"40768 Melissa Dale Suite 801, Holtland, PW 38315",India,USA,Business,2023-02-09,1269,HIGH
CUST_325,Jerry Roberts,1952-04-06,"5863 Taylor Center, Richardfort, NY 31778",USA,UAE,Individual,2018-07-16,2938,LOW
CUST_326,Robert Lozano,1999-11-10,"8169 Mendoza Vista Apt. 244, East Shirley, ND 90766",UAE,UAE,Business,2022-08-27,1435,HIGH
CUST_327,Christopher Stewart,1985-01-07,"13879 Hayden Centers Suite 089, Matthewborough, VI 47712",India,India,Individual,2017-02-26,3443,MEDIUM
CUST_328,Margaret Martin,1954-04-25,"263 Richard Loop Apt. 544, North Lucastown, IL 92173",Australia,UAE,Business,2025-01-05,573,MEDIUM
CUST_329,Samantha Rodriguez,1996-10-15,"Unit 3934 Box 1927, DPO AA 60199",France,Canada,Individual,2020-07-15,2208,HIGH
CUST_330,Thomas Erickson,1993-06-13,"PSC 7687, Box 3118, APO AP 17155",Brazil,Brazil,Business,2022-04-06,1578,LOW
CUST_331,Janice Martinez,1947-04-11,"006 Hector Isle, Thompsonbury, NJ 22627",France,France,Individual,2017-12-22,3144,MEDIUM
CUST_332,Nicholas Peters,1955-08-11,"PSC 3176, Box 1282, APO AA 26395",USA,UK,Individual,2021-08-22,1805,MEDIUM
CUST_333,Luis Carter MD,1985-10-26,"3466 Farmer Fords Apt. 629, Jeffreychester, WA 16288",Brazil,France,Business,2020-08-16,2176,LOW
CUST_334,Jason Smith,1979-12-19,"Unit 6524 Box 6787, DPO AP 39427",Germany,Brazil,Individual,2018-06-26,2958,MEDIUM
CUST_335,Jennifer Abbott,1976-08-12,"843 Kelly Valleys Apt. 835, New Thomas, IN 17475",UK,Canada,Business,2016-11-15,3546,HIGH
CUST_336,Shelly Bender,1958-03-02,"23549 Clark Knoll Apt. 757, West Cassandra, CA 60572",Brazil,Brazil,Business,2021-07-28,1830,MEDIUM
CUST_337,Debra Lee,1971-06-25,"391 Wright Roads, Port Samanthastad, PR 30157",USA,Brazil,Business,2017-08-31,3257,HIGH
CUST_338,Tina Elliott,2006-04-28,"USS Osborn, FPO AA 73414",France,Canada,Business,2023-12-07,968,LOW
CUST_339,Reginald Butler,2001-04-11,"5522 Thomas Bridge, Brandonberg, MP 06736",Canada,USA,Individual,2021-06-28,1860,MEDIUM
CUST_340,Aaron Rivera,1990-02-09,"88017 Lopez Trace Suite 077, Nicolechester, PA 97399",Australia,USA,Individual,2019-02-21,2718,LOW
CUST_341,Michelle Rogers,1985-11-23,"94532 Cobb Trace Apt. 778, Clarkshire, OK 14898",Germany,Brazil,Individual,2025-07-01,396,LOW
CUST_342,Mr. Christopher Hart,1987-01-05,"010 Mark Extension, East Amyville, MT 43871",USA,Canada,Individual,2018-02-06,3098,LOW
CUST_343,Donald Young,1970-01-13,"Unit 2974 Box 3954, DPO AA 04893",India,Canada,Business,2019-09-28,2499,HIGH
CUST_344,Kristina Smith,1961-02-18,"053 Smith Ford, East Davidshire, OR 58732",France,UAE,Business,2026-01-29,184,LOW
CUST_345,Erin Zimmerman,1989-11-16,"494 Johnson Street, South Angela, VI 58692",Canada,France,Business,2022-01-14,1660,MEDIUM
CUST_346,Russell Webster,1995-01-18,"Unit 0074 Box 1156, DPO AE 87828",Canada,Australia,Individual,2024-08-12,719,HIGH
CUST_347,Victoria Nguyen,1985-11-05,"122 Debra Falls Apt. 030, South Maria, IL 26030",Australia,UAE,Business,2020-06-04,2249,HIGH
CUST_348,Catherine Gray,1999-10-06,"7955 Moyer Lakes Apt. 298, Port Mark, MO 79369",Germany,UK,Business,2019-02-21,2718,HIGH
CUST_349,Kevin Harrison,1987-06-07,"567 Hayes Street, Nixonhaven, CT 90365",India,India,Individual,2020-01-10,2395,MEDIUM
CUST_350,Michael Murphy,1955-02-05,"69877 Kevin Village, Manuelport, IA 68602",USA,Singapore,Individual,2024-10-30,640,MEDIUM
CUST_351,Alexis Vazquez,1957-12-27,"412 Bryan Springs Apt. 736, Kylemouth, AS 61031",Australia,Australia,Business,2019-06-02,2617,MEDIUM
CUST_352,Jessica Dean,1974-08-21,"3401 Jessica Skyway, New Chadtown, NY 43926",Australia,France,Individual,2025-07-20,377,HIGH
CUST_353,Ashley Jackson,1984-08-21,"58637 Russell Groves, West Jeanette, SD 52422",UK,Australia,Individual,2019-07-19,2570,LOW
CUST_354,Adam Weaver,1957-10-04,"10291 Cole Ville, South Sandra, OH 57162",India,Singapore,Business,2019-08-02,2556,MEDIUM
CUST_355,Stephen Reynolds,1970-01-12,"16826 Mcdaniel Tunnel Suite 785, Chanport, ME 48071",Singapore,Germany,Individual,2017-05-15,3365,LOW
CUST_356,Richard Watson,1963-10-22,"655 George Village Apt. 558, Nathanborough, NH 12027",Germany,Canada,Individual,2023-02-17,1261,HIGH
CUST_357,Annette Grant,1947-01-11,"64684 Davis Club Apt. 505, North Erinchester, FM 35679",India,USA,Individual,2017-12-01,3165,MEDIUM
